Date,Temperatur,Hujan,Arah Angin,Kelembaban,UV,Kecepatan Angin,Tekanan Udara,hari_ke,month,hour
4/4/2023 20:00,22.9,3.2,4.939281783,94.92,0,5.87,1009,92.71232877,4,20
4/4/2023 21:00,22.96,1.8,4.799655443,94.92,0,6.92,1008.86,92.71232877,4,21
4/4/2023 22:00,23.1,1.4,4.799655443,94.92,0,6.83,1009.28,92.71232877,4,22
4/4/2023 23:00,23.3,0.4,4.799655443,94.92,0,7.12,1009.06,92.71232877,4,23
4/5/2023 0:00,23.3,0,4.799655443,94.92,0,6.47,1008.8,93.69863014,4,0
4/5/2023 1:00,23.3,0,4.799655443,94.92,0,7.01,1008.08,93.69863014,4,1
4/5/2023 2:00,23.3,0,4.799655443,94.92,0,7.57,1007.82,93.69863014,4,2
4/5/2023 3:00,23.4,0.2,4.799655443,94.92,0,7.7,1007.62,93.69863014,4,3
4/5/2023 4:00,23.5,0,4.799655443,94.92,0,7.84,1007.56,93.69863014,4,4
4/5/2023 5:00,23.4,0,4.78220215,94.92,0,8.42,1007.3,93.69863014,4,5
4/5/2023 6:00,23.2,0,4.764748858,94.92,0,9.02,1007.38,93.69863014,4,6
4/5/2023 7:00,23.5,0,4.747295565,94.92,0.5,8.51,1008.04,93.69863014,4,7
4/5/2023 8:00,24.1,0,4.78220215,94.92,1.31,5.53,1008.66,93.69863014,4,8
4/5/2023 9:00,26.3,0,4.660029103,94.92,2.03,5.63,1008.8,93.69863014,4,9
4/5/2023 10:00,28.7,0,4.485496178,88.84,3.96,7.03,1008.4,93.69863014,4,10
4/5/2023 11:00,31.7,0,3.857177647,76.6,2.67,7.7,1007.82,93.69863014,4,11
4/5/2023 12:00,32,0,4.555309348,70.84,10.05,8.61,1007.08,93.69863014,4,12
4/5/2023 13:00,32,0,4.485496178,73.96,0.96,7.35,1006.08,93.69863014,4,13
4/5/2023 14:00,31.9,0,4.415683008,71.08,1.04,4.06,1005.14,93.69863014,4,14
4/5/2023 15:00,31.2,0,3.839724354,76.72,0.9,6.32,1004.38,93.69863014,4,15
4/5/2023 16:00,32.8,0,3.892084232,70.02,1.08,6.57,1003.98,93.69863014,4,16
4/5/2023 17:00,25.2,5.8,3.717551307,94.92,0.07,10.57,1004.56,93.69863014,4,17
4/5/2023 18:00,25,2.8,4.817108736,94.92,0,4.74,1005.7,93.69863014,4,18
4/5/2023 19:00,24.96,0.2,4.78220215,94.92,0,5,1007.38,93.69863014,4,19
4/5/2023 20:00,24.5,1.2,4.764748858,94.92,0,5.8,1008,93.69863014,4,20
4/5/2023 21:00,24.66,1.6,4.747295565,94.92,0,5.93,1008.64,93.69863014,4,21
4/5/2023 22:00,24.64,1.2,4.764748858,94.92,0,6.84,1009.3,93.69863014,4,22
4/5/2023 23:00,24.7,0,4.747295565,94.92,0,6.02,1009.6,93.69863014,4,23
4/6/2023 0:00,24.4,0.2,4.78220215,94.92,0,5,1009.98,94.68493151,4,0
4/6/2023 1:00,24.1,0.8,4.747295565,94.92,0,3.87,1008.86,94.68493151,4,1
4/6/2023 2:00,23.7,0.4,4.57276264,94.92,0,2.87,1008.2,94.68493151,4,2
4/6/2023 3:00,23.5,0.2,4.625122518,94.92,0,2.15,1008.4,94.68493151,4,3
4/6/2023 4:00,23.5,0,4.450589593,94.92,0,1.17,1008.06,94.68493151,4,4
4/6/2023 5:00,23.5,0,4.101523742,94.92,0,1.42,1008.94,94.68493151,4,5
4/6/2023 6:00,23.3,0,3.665191429,94.92,0,1.46,1009.18,94.68493151,4,6
4/6/2023 7:00,23.56,0,4.64257581,94.92,0.3,1.35,1009.9,94.68493151,4,7
4/6/2023 8:00,23.9,0,4.537856055,94.92,0.84,1.49,1010.62,94.68493151,4,8
4/6/2023 9:00,25.2,0,4.71238898,94.92,2.29,2.08,1010.9,94.68493151,4,9
4/6/2023 10:00,27.14,0,4.57276264,94.92,1.52,3.96,1010.58,94.68493151,4,10
4/6/2023 11:00,28.1,0,4.468042885,92.76,6.07,5.81,1009.8,94.68493151,4,11
4/6/2023 12:00,30.2,0,4.71238898,81.4,6,5.53,1008.84,94.68493151,4,12
4/6/2023 13:00,30.26,0,4.555309348,82.56,2.32,5.63,1007.9,94.68493151,4,13
4/6/2023 14:00,30.84,0,4.485496178,80.16,4.28,5.75,1006.68,94.68493151,4,14
4/6/2023 15:00,31.4,0,4.799655443,82.18,3.61,5.52,1005.92,94.68493151,4,15
4/6/2023 16:00,30.1,0,4.537856055,83.92,1.04,4.44,1005.28,94.68493151,4,16
4/6/2023 17:00,30,0,4.50294947,82.48,0.68,4.33,1005.4,94.68493151,4,17
4/6/2023 18:00,28.1,0,4.590215933,92.08,0,4.05,1005.8,94.68493151,4,18
4/6/2023 19:00,26.6,0,4.50294947,94.92,0,3.9,1006.8,94.68493151,4,19
4/6/2023 20:00,26.5,0,4.485496178,94.92,0,3.96,1007.8,94.68493151,4,20
4/6/2023 21:00,26.5,0,4.4331363,94.92,0,4.51,1008.58,94.68493151,4,21
4/6/2023 22:00,23.3,0.4,4.171336912,94.92,0,4.64,1010.46,94.68493151,4,22
4/6/2023 23:00,21.7,31.2,4.78220215,94.92,0,9.29,1010.58,94.68493151,4,23
4/7/2023 0:00,21.86,0.2,4.71238898,94.92,0,3.25,1009.9,95.67123288,4,0
4/7/2023 1:00,22.5,0.6,4.677482395,94.92,0,5.17,1008.86,95.67123288,4,1
4/7/2023 2:00,22.8,0,4.694935688,94.92,0,4.05,1008.28,95.67123288,4,2
4/7/2023 3:00,23,0,4.764748858,94.92,0,5.14,1008.3,95.67123288,4,3
4/7/2023 4:00,23.1,0,4.747295565,94.92,0,6.15,1008.08,95.67123288,4,4
4/7/2023 5:00,23,0,4.71238898,94.92,0,4.03,1007.98,95.67123288,4,5
4/7/2023 6:00,22.8,0,4.71238898,94.92,0,3.27,1008.6,95.67123288,4,6
4/7/2023 7:00,23.74,0.2,4.71238898,94.92,0.62,2.55,1009.24,95.67123288,4,7
4/7/2023 8:00,25.74,0,4.71238898,94.92,1.26,3.57,1009.66,95.67123288,4,8
4/7/2023 9:00,28.8,0,4.08407045,85.84,3.73,7.62,1010.4,95.67123288,4,9
4/7/2023 10:00,30.34,0,4.049163865,78.76,1.96,9.46,1010.06,95.67123288,4,10
4/7/2023 11:00,31.4,0,4.450589593,74.62,8.19,7.72,1009.3,95.67123288,4,11
4/7/2023 12:00,32.5,0,4.485496178,70.08,10.83,7.37,1008.24,95.67123288,4,12
4/7/2023 13:00,33.84,0,4.57276264,64.66,7.49,7.22,1007.16,95.67123288,4,13
4/7/2023 14:00,33.7,0,4.520402763,66.8,2.53,5.81,1006.02,95.67123288,4,14
4/7/2023 15:00,32.48,0,4.01425728,69.82,1.55,4.16,1005.52,95.67123288,4,15
4/7/2023 16:00,34.2,0,4.485496178,62.32,1.57,5.14,1005.56,95.67123288,4,16
4/7/2023 17:00,30.54,0,4.57276264,85.08,0.13,5.54,1006.4,95.67123288,4,17
4/7/2023 18:00,23.4,22.6,4.118977035,94.92,0,7.14,1008.46,95.67123288,4,18
4/7/2023 19:00,23.4,5.6,1.535889742,94.92,0,3.73,1008.22,95.67123288,4,19
4/7/2023 20:00,23.8,0.2,4.799655443,94.92,0,2.87,1009.26,95.67123288,4,20
4/7/2023 21:00,23.7,0.2,4.817108736,94.92,0,3.9,1009.86,95.67123288,4,21
4/7/2023 22:00,23.8,0,4.764748858,94.92,0,4.795,1009.88,95.67123288,4,22
4/7/2023 23:00,23.9,0,4.71238898,94.92,0,5.69,1009.9,95.67123288,4,23
4/8/2023 0:00,24.1,0,4.764748858,94.92,0,2.68,1009.94,96.65753425,4,0
4/8/2023 1:00,23.8,0,4.57276264,94.92,0,1.71,1009.3,96.65753425,4,1
4/8/2023 2:00,23.8,0,4.345869837,94.92,0,1.69,1008.72,96.65753425,4,2
4/8/2023 3:00,23.8,0,4.36332313,94.92,0,2.59,1008.58,96.65753425,4,3
4/8/2023 4:00,24,0,4.36332313,94.92,0,3.71,1008.66,96.65753425,4,4
4/8/2023 5:00,23.7,0,4.50294947,94.92,0,3.52,1008.74,96.65753425,4,5
4/8/2023 6:00,23.6,0,4.50294947,94.92,0,2.31,1009.6,96.65753425,4,6
4/8/2023 7:00,24.38,0,4.555309348,94.92,0.63,2.76,1010.16,96.65753425,4,7
4/8/2023 8:00,26.4,0.2,4.57276264,94.92,1.34,4.23,1010.9,96.65753425,4,8
4/8/2023 9:00,28.3,0,4.590215933,93.82,2.2,5.54,1011.4,96.65753425,4,9
4/8/2023 10:00,29.5,0,4.625122518,89.28,3.23,6.09,1011.04,96.65753425,4,10
4/8/2023 11:00,31.16,0,4.468042885,81.6,3.69,6.19,1010.4,96.65753425,4,11
4/8/2023 12:00,31,0,4.64257581,81.06,5.59,5.2,1009.82,96.65753425,4,12
4/8/2023 13:00,31.64,0,4.729842273,81.88,5.35,5.41,1008.88,96.65753425,4,13
4/8/2023 14:00,31.66,0,4.625122518,78.18,3.41,4.82,1007.9,96.65753425,4,14
4/8/2023 15:00,31.3,0,0.575958653,79.52,3.23,4.87,1007.12,96.65753425,4,15
4/8/2023 16:00,31.7,0,4.677482395,75.9,1.63,4.31,1007.12,96.65753425,4,16
4/8/2023 17:00,29.86,0,0.855211333,85.68,0.34,4.68,1007.34,96.65753425,4,17
4/8/2023 18:00,27.7,0,1.117010721,92.8,0,7.23,1008,96.65753425,4,18
4/8/2023 19:00,25.4,12.8,3.769911184,94.92,0,4.48,1009.2,96.65753425,4,19
4/8/2023 20:00,21.7,20.8,4.974188368,94.92,0,7.33,1010.54,96.65753425,4,20
4/8/2023 21:00,21.8,1.6,4.747295565,94.92,0,3.61,1011.4,96.65753425,4,21
4/8/2023 22:00,22.2,1.8,4.78220215,94.92,0,4.71,1011.38,96.65753425,4,22
4/8/2023 23:00,22.3,0.4,4.747295565,94.92,0,4.67,1011.58,96.65753425,4,23
4/9/2023 0:00,22.5,1.2,4.834562028,94.92,0,5.86,1011.06,97.64383562,4,0
4/9/2023 1:00,22.26,0.2,4.78220215,94.92,0,6.24,1010.32,97.64383562,4,1
4/9/2023 2:00,22.52,0,4.764748858,94.92,0,5.93,1009.64,97.64383562,4,2
4/9/2023 3:00,22.7,0,4.817108736,94.92,0,5.09,1009.64,97.64383562,4,3
4/9/2023 4:00,22.9,0,4.799655443,94.92,0,4.98,1009.8,97.64383562,4,4
4/9/2023 5:00,22.9,0,4.78220215,94.92,0,3.49,1009.8,97.64383562,4,5
4/9/2023 6:00,22.7,0,4.799655443,94.92,0,1.77,1010.42,97.64383562,4,6
4/9/2023 7:00,23.7,0,4.78220215,94.92,0.62,2.42,1011.02,97.64383562,4,7
4/9/2023 8:00,24.6,0,4.660029103,94.92,1.43,3.25,1011.3,97.64383562,4,8
4/9/2023 9:00,25.94,0,4.57276264,94.92,3.13,3.84,1011.34,97.64383562,4,9
4/9/2023 10:00,28.82,0.2,4.485496178,91.32,3.28,5.41,1010.92,97.64383562,4,10
4/9/2023 11:00,30.8,0,4.71238898,85.46,4.77,4.81,1009.9,97.64383562,4,11
4/9/2023 12:00,29.4,0,4.71238898,87.58,1.01,4.87,1009.1,97.64383562,4,12
4/9/2023 13:00,31.1,0,4.57276264,80.68,10.32,6.92,1008.38,97.64383562,4,13
4/9/2023 14:00,32.5,0,4.64257581,79.86,7.23,5.88,1007.16,97.64383562,4,14
4/9/2023 15:00,32.8,0,4.747295565,78,3.52,6.06,1006.18,97.64383562,4,15
4/9/2023 16:00,32.6,0,4.625122518,75.52,1.42,5.5,1006.02,97.64383562,4,16
4/9/2023 17:00,31.1,0,4.607669225,78.98,0.49,5.31,1006.36,97.64383562,4,17
4/9/2023 18:00,28.94,0,4.50294947,89.74,0,5.17,1007.14,97.64383562,4,18
4/9/2023 19:00,24.6,15,4.468042885,94.92,0,8.98,1009.22,97.64383562,4,19
4/9/2023 20:00,23.84,0.4,4.71238898,94.92,0,4.06,1009.96,97.64383562,4,20
4/9/2023 21:00,23.66,0.2,4.71238898,94.92,0,2.55,1010.72,97.64383562,4,21
4/9/2023 22:00,23.5,1.6,4.71238898,94.92,0,4.32,1011.2,97.64383562,4,22
4/9/2023 23:00,23.52,0.4,4.904375198,94.92,0,2.26,1010.56,97.64383562,4,23
4/10/2023 0:00,23.7,0.2,4.956735076,94.92,0,2.2,1011.18,98.63013699,4,0
4/10/2023 1:00,23.2,0.2,4.78220215,94.92,0,3.68,1010.5,98.63013699,4,1
4/10/2023 2:00,23.3,0.6,4.71238898,94.92,0,2.59,1009.58,98.63013699,4,2
4/10/2023 3:00,23.1,0,4.380776423,94.92,0,2.43,1009.18,98.63013699,4,3
4/10/2023 4:00,23.4,0,4.71238898,94.92,0,2.82,1009.14,98.63013699,4,4
4/10/2023 5:00,23.3,0,5.288347634,94.92,0,3.46,1009.4,98.63013699,4,5
4/10/2023 6:00,23.1,0,4.747295565,94.92,0,4.19,1009.82,98.63013699,4,6
4/10/2023 7:00,23.3,0,4.71238898,94.92,0.42,2.97,1010.36,98.63013699,4,7
4/10/2023 8:00,24.5,0,4.71238898,94.92,1.41,3.63,1010.76,98.63013699,4,8
4/10/2023 9:00,26.14,0,4.904375198,94.92,2.09,6.68,1011.54,98.63013699,4,9
4/10/2023 10:00,28.1,0,4.590215933,89.24,3.13,7.1,1011.48,98.63013699,4,10
4/10/2023 11:00,29.66,0,4.607669225,81.64,6.93,9.28,1010.68,98.63013699,4,11
4/10/2023 12:00,31.9,0,4.57276264,76.12,8.07,8.27,1009.22,98.63013699,4,12
4/10/2023 13:00,32.3,0,4.537856055,71.6,10.4,8.71,1007.8,98.63013699,4,13
4/10/2023 13:17,32.7,0,4.625122518,70.59,9.215,8.28,1007.35,98.63013699,4,13
4/10/2023 14:00,33.1,0,4.71238898,69.58,8.03,7.85,1006.9,98.63013699,4,14
4/10/2023 15:00,33.5,0,4.625122518,69.22,2.46,7.56,1006.18,98.63013699,4,15
4/10/2023 16:00,33.2,0,4.834562028,70.06,1.33,7.49,1006.2,98.63013699,4,16
4/10/2023 17:00,33.2,0,4.817108736,68.44,0.57,6.48,1006.22,98.63013699,4,17
4/10/2023 18:00,28.8,0,4.555309348,83.7,0,5.24,1006.7,98.63013699,4,18
4/10/2023 19:00,26.86,0,4.520402763,94.92,0,4.33,1007.32,98.63013699,4,19
4/10/2023 20:00,26.6,0,4.468042885,94.92,0,4.07,1008.18,98.63013699,4,20
4/10/2023 21:00,26.06,0,4.468042885,94.92,0,3.83,1008.86,98.63013699,4,21
4/10/2023 22:00,26.46,0,4.136430327,94.92,0,3.57,1009.62,98.63013699,4,22
4/10/2023 23:00,26.2,0,4.29350996,94.92,0,1.73,1009.4,98.63013699,4,23
4/11/2023 0:00,25.2,18.8,1.396263402,94.92,0,6.52,1008.74,99.61643836,4,0
4/11/2023 1:00,25.1,0.2,5.201081171,94.92,0,2.54,1008.44,99.61643836,4,1
4/11/2023 2:00,25,0,4.939281783,94.92,0,3.99,1007.98,99.61643836,4,2
4/11/2023 3:00,24.7,0,4.921828491,94.92,0,5.03,1007.96,99.61643836,4,3
4/11/2023 4:00,24.3,0,4.921828491,94.92,0,5.48,1007.96,99.61643836,4,4
4/11/2023 5:00,24.18,0,4.904375198,94.92,0,5.84,1008.2,99.61643836,4,5
4/11/2023 6:00,24.1,0,4.886921906,94.92,0,6.45,1008.72,99.61643836,4,6
4/11/2023 7:00,24.4,0,4.852015321,94.92,0.54,6.59,1009.4,99.61643836,4,7
4/11/2023 8:00,24.7,0,4.852015321,94.92,1.24,6.72,1009.88,99.61643836,4,8
4/11/2023 9:00,27,0,4.71238898,94.92,2.87,5.69,1010,99.61643836,4,9
4/11/2023 11:00,31.7,0,4.555309348,78.22,9.31,6.86,1008.9,99.61643836,4,11
4/11/2023 12:00,32.1,0,4.590215933,70.36,10.43,8.42,1007.6,99.61643836,4,12
4/11/2023 13:00,33.8,0,4.50294947,68.52,10.51,7.03,1006.4,99.61643836,4,13
4/11/2023 14:00,33.8,0,4.660029103,67.44,7.69,7.13,1005.4,99.61643836,4,14
4/11/2023 15:00,34.5,0,4.590215933,66.02,2.24,6.95,1004.84,99.61643836,4,15
4/11/2023 16:00,33.4,0,4.590215933,72.42,1.52,7.49,1004.62,99.61643836,4,16
4/11/2023 17:00,34.7,0,4.57276264,63.7,0.6,6.47,1004.82,99.61643836,4,17
4/11/2023 18:00,30.6,0,4.520402763,82.4,0,5.58,1005.68,99.61643836,4,18
4/11/2023 19:00,28.7,0,4.29350996,91.5,0,5.24,1006.82,99.61643836,4,19
4/11/2023 20:00,27.9,0,4.066617157,94.92,0,5.99,1007.74,99.61643836,4,20
4/11/2023 21:00,26.4,0,3.490658504,94.92,0,7.86,1008.48,99.61643836,4,21
4/11/2023 22:00,26,0,3.996803987,94.92,0,4.48,1008.88,99.61643836,4,22
4/11/2023 23:00,25.8,0,4.15388362,94.92,0,3.12,1008.82,99.61643836,4,23
4/12/2023 0:00,25.9,0,4.206243497,94.92,0,4.3,1008.32,100.6027397,4,0
4/12/2023 1:00,25.4,0,4.206243497,94.92,0,4.43,1007.32,100.6027397,4,1
4/12/2023 2:00,25.3,0,4.049163865,94.92,0,4.61,1006.74,100.6027397,4,2
4/12/2023 3:00,25,0,4.485496178,94.92,0,4.98,1006.42,100.6027397,4,3
4/12/2023 4:00,24.76,0,4.4331363,94.92,0,3.15,1006.72,100.6027397,4,4
4/12/2023 5:00,24.4,0,4.485496178,94.92,0,2.81,1007.18,100.6027397,4,5
4/12/2023 6:00,24.2,0,4.450589593,94.92,0,3.22,1008.12,100.6027397,4,6
4/12/2023 7:00,25.7,0,4.57276264,94.92,0.6,3.44,1008.7,100.6027397,4,7
4/12/2023 8:00,28.7,0,4.729842273,88.82,1.27,4.01,1008.86,100.6027397,4,8
4/12/2023 9:00,31.1,0,4.50294947,80.7,3.32,5.27,1008.9,100.6027397,4,9
4/12/2023 10:00,30.1,0,4.625122518,86.5,3.08,6.95,1008.68,100.6027397,4,10
4/12/2023 11:00,31.5,0,4.625122518,77.8,3.49,7.11,1007.94,100.6027397,4,11
4/12/2023 12:00,32.9,0,4.939281783,74.52,9.18,8.19,1006.9,100.6027397,4,12
4/12/2023 13:00,33.4,0,4.57276264,70.28,9.47,8.94,1005.98,100.6027397,4,13
4/12/2023 14:00,32.9,0,4.677482395,73.36,8.02,8.38,1005.18,100.6027397,4,14
4/12/2023 15:00,32.3,0,4.520402763,74.78,1.75,7.72,1004.28,100.6027397,4,15
4/12/2023 16:00,31.36,0,4.520402763,77.5,0.72,6.29,1004.76,100.6027397,4,16
4/12/2023 17:00,29.8,0,4.520402763,81.02,0.32,7.21,1005.62,100.6027397,4,17
4/12/2023 18:00,27,0,4.50294947,91.34,0,10.52,1006.42,100.6027397,4,18
4/12/2023 19:00,26,0,3.996803987,94.92,0,7.7,1007.14,100.6027397,4,19
4/12/2023 20:00,25.12,0,3.577924967,94.92,0,4.98,1007.52,100.6027397,4,20
4/12/2023 21:00,25.02,0,4.171336912,94.92,0,3.86,1008.56,100.6027397,4,21
4/12/2023 22:00,24.6,0,4.57276264,94.92,0,2.38,1009.12,100.6027397,4,22
4/12/2023 23:00,24.5,0,4.188790205,94.92,0,2.68,1008.32,100.6027397,4,23
4/13/2023 0:00,24.5,0,4.310963252,94.92,0,3.07,1008.1,101.5890411,4,0
4/13/2023 1:00,24.22,0,4.398229715,94.92,0,2.25,1007.6,101.5890411,4,1
4/13/2023 2:00,24.1,0,4.607669225,94.92,0,2.42,1007.68,101.5890411,4,2
4/13/2023 3:00,24.2,0,4.468042885,94.92,0,3.52,1007.42,101.5890411,4,3
4/13/2023 4:00,23.8,0,4.468042885,94.92,0,2.83,1007.16,101.5890411,4,4
4/13/2023 5:00,23.7,0,4.468042885,94.92,0,2.3,1007.82,101.5890411,4,5
4/13/2023 6:00,23.8,0,4.468042885,94.92,0,2.48,1008.66,101.5890411,4,6
4/13/2023 7:00,24.8,0,4.450589593,94.92,0.58,2.02,1009.02,101.5890411,4,7
4/13/2023 8:00,27.8,0,1.064650844,94.92,1.39,2.53,1009.26,101.5890411,4,8
4/13/2023 9:00,30.26,0,4.450589593,78.54,2.5,5.52,1009.26,101.5890411,4,9
4/13/2023 10:00,31.34,0,4.462225122,76.46,3.206666667,6.22,1008.56,101.5890411,4,10
4/13/2023 11:00,32.42,0,4.473860649,74.38,3.913333333,6.92,1007.86,101.5890411,4,11
4/13/2023 12:00,33.5,0,4.485496178,72.3,4.62,7.62,1007.16,101.5890411,4,12
4/13/2023 13:00,33.8,0,4.660029103,67.56,3.39,7.32,1006,101.5890411,4,13
4/13/2023 14:00,35.2,0,4.607669225,61.96,8.09,8.19,1005.1,101.5890411,4,14
4/13/2023 15:00,36.88,0,4.625122518,60.6,2.46,7.19,1004.6,101.5890411,4,15
4/13/2023 17:00,34.93333333,0,4.534947173,66.32,2.05,7.006666667,1005.196667,101.5890411,4,17
4/13/2023 19:00,32.98666667,0,4.444771829,72.04,1.64,6.823333333,1005.793333,101.5890411,4,19
4/13/2023 20:00,31.04,0,4.354596484,77.76,1.23,6.64,1006.39,101.5890411,4,20
4/13/2023 21:00,29.09333333,0,4.264421138,83.48,0.82,6.456666667,1006.986667,101.5890411,4,21
4/13/2023 22:00,27.14666667,0,4.174245795,89.2,0.41,6.273333333,1007.583333,101.5890411,4,22
4/14/2023 0:00,25.2,0,4.08407045,94.92,0,6.09,1008.18,102.5753425,4,0
4/14/2023 1:00,25,0,4.415683008,94.92,0,5.98,1007.36,102.5753425,4,1
4/14/2023 2:00,24.6,0,4.485496178,94.92,0,5.5,1006.7,102.5753425,4,2
4/14/2023 5:00,24.3,0,4.50294947,94.92,0,4.35,1007.31,102.5753425,4,5
4/14/2023 6:00,24,0,4.520402763,94.92,0,3.2,1007.92,102.5753425,4,6
4/14/2023 7:00,24.5,0,4.50294947,94.92,0.62,2.21,1008.5,102.5753425,4,7
4/14/2023 10:00,31.24,0,4.537856055,77.06,2.54,7.55,1008.68,102.5753425,4,10
4/14/2023 11:00,32.32,0,4.520402763,73.15,2.715,7.745,1007.84,102.5753425,4,11
4/14/2023 12:00,33.4,0,4.50294947,69.24,2.89,7.94,1007,102.5753425,4,12
4/14/2023 14:00,35,0,4.625122518,61.6,7.31,7.1,1004.74,102.5753425,4,14
4/14/2023 15:00,35.8,0,4.590215933,62.94,1.99,6.2,1003.9,102.5753425,4,15
4/14/2023 16:00,35.18,0,4.799655443,66.2,1.35,7.08,1004.12,102.5753425,4,16
4/14/2023 17:00,32.4,0,4.607669225,74.62,0.36,6.4,1004.46,102.5753425,4,17
4/14/2023 18:00,27.8,0,4.590215933,91.88,0,11.22,1005.56,102.5753425,4,18
4/14/2023 19:00,25.1,0,3.909537524,94.92,0,10.06,1006.5,102.5753425,4,19
4/14/2023 20:00,24.86,0,3.595378259,94.92,0,3.71,1007.56,102.5753425,4,20
4/14/2023 21:00,24.8,0,3.525565089,94.92,0,3.62,1008.42,102.5753425,4,21
4/14/2023 22:00,25,0,4.468042885,94.92,0,3.35,1008.42,102.5753425,4,22
4/14/2023 23:00,24.9,0,4.415683008,94.92,0,2.34,1008.98,102.5753425,4,23
4/15/2023 0:00,25,0,4.747295565,94.92,0,2.66,1008.92,103.5616438,4,0
4/15/2023 1:00,25.14,0,4.520402763,94.92,0,2.36,1007.96,103.5616438,4,1
4/15/2023 2:00,24.8,0,1.047197551,94.92,0,2.51,1007.52,103.5616438,4,2
4/15/2023 3:00,24.7,0,4.206243497,94.92,0,3.32,1006.92,103.5616438,4,3
4/15/2023 4:00,24.7,0,4.08407045,94.92,0,3.26,1006.92,103.5616438,4,4
4/15/2023 5:00,24.64,0,4.415683008,94.92,0,2.34,1007.32,103.5616438,4,5
4/15/2023 6:00,24.66,0,4.555309348,94.92,0,3.11,1008.3,103.5616438,4,6
4/15/2023 7:00,25,0,4.450589593,94.92,0.7,2.22,1008.84,103.5616438,4,7
4/15/2023 8:00,27.3,0,4.4331363,94.92,1.67,2.35,1008.9,103.5616438,4,8
4/15/2023 9:00,28.3,0,4.520402763,89.68,2.05,7.14,1009.06,103.5616438,4,9
4/15/2023 10:00,29.8,0,4.537856055,84.02,2.54,8.68,1008.76,103.5616438,4,10
4/15/2023 11:00,31,0,4.537856055,77.22,7.88,11.36,1008.28,103.5616438,4,11
4/15/2023 12:00,33.1,0,4.555309348,70.86,8.01,7.53,1007.04,103.5616438,4,12
4/15/2023 13:00,33.2,0,4.485496178,67.24,9.18,7.22,1005.78,103.5616438,4,13
4/15/2023 14:00,35,0,4.555309348,64.06,7.46,8,1004.24,103.5616438,4,14
4/15/2023 15:00,33.7,0,4.555309348,65.24,1.96,8.09,1003.74,103.5616438,4,15
4/15/2023 16:00,33.9,0,4.607669225,69.88,1.06,6.02,1003.8,103.5616438,4,16
4/15/2023 17:00,28.26,0,4.537856055,82.78,0.5,9.85,1005.1,103.5616438,4,17
4/15/2023 18:00,27.3,0,4.398229715,87.3,0,8.74,1005.42,103.5616438,4,18
4/15/2023 19:00,26.56,0,3.926990817,91,0,6.62,1006.48,103.5616438,4,19
4/15/2023 20:00,26.14,0,3.665191429,94.92,0,4.55,1007.26,103.5616438,4,20
4/15/2023 21:00,25.5,0,2.321287905,94.92,0,2.39,1008.04,103.5616438,4,21
4/15/2023 22:00,25.4,0,4.57276264,94.92,0,3.43,1008.7,103.5616438,4,22
4/15/2023 23:00,25.1,0,4.57276264,94.92,0,3.22,1008.3,103.5616438,4,23
4/16/2023 0:00,24.7,0,4.450589593,94.92,0,2.68,1007.84,104.5479452,4,0
4/16/2023 1:00,24.8,0,4.485496178,94.92,0,4.19,1006.82,104.5479452,4,1
4/16/2023 2:00,24.3,0,4.537856055,94.92,0,3.21,1006.72,104.5479452,4,2
4/16/2023 3:00,24.6,0,4.485496178,94.92,0,2.77,1006.46,104.5479452,4,3
4/16/2023 4:00,24.48,0,4.4331363,94.92,0,2.68,1006.22,104.5479452,4,4
4/16/2023 5:00,24.4,0,4.118977035,94.92,0,4.51,1006.34,104.5479452,4,5
4/16/2023 6:00,24.1,0,4.136430327,94.92,0,4.72,1006.82,104.5479452,4,6
4/16/2023 7:00,24.7,0,4.607669225,94.92,0.55,3.11,1007.8,104.5479452,4,7
4/16/2023 8:00,26.6,0,4.4331363,94.92,1.29,4.28,1008.26,104.5479452,4,8
4/16/2023 9:00,29.4,0,4.520402763,86.16,3.54,9.11,1008.42,104.5479452,4,9
4/16/2023 10:00,31,0,4.485496178,79.9,3.9,8.15,1008.7,104.5479452,4,10
4/16/2023 11:00,32.9,0,4.537856055,77.78,7.87,6.63,1007.9,104.5479452,4,11
4/16/2023 12:00,33.4,0,4.607669225,69.74,6.15,6.75,1006.64,104.5479452,4,12
4/16/2023 13:00,35.1,0,4.537856055,65.2,10.59,7.77,1005.26,104.5479452,4,13
4/16/2023 14:00,31.6,0,4.50294947,74.84,6.71,11.93,1004.6,104.5479452,4,14
4/16/2023 15:00,31.5,0,3.752457892,75.96,2.33,10.02,1004.1,104.5479452,4,15
4/16/2023 16:00,29.6,0,4.57276264,79.18,0.69,13.59,1004.2,104.5479452,4,16
4/16/2023 17:00,29.1,0,4.468042885,78.5,0.11,6.11,1004.88,104.5479452,4,17
4/16/2023 18:00,26.9,0,4.241150082,94.92,0,3.48,1006.44,104.5479452,4,18
4/16/2023 19:00,25.4,0,1.675516082,94.92,0,3.12,1007.4,104.5479452,4,19
4/16/2023 20:00,25.5,0,4.50294947,94.92,0,2.01,1008.22,104.5479452,4,20
4/16/2023 21:00,25.4,0,4.50294947,94.92,0,2.65,1009.14,104.5479452,4,21
4/16/2023 22:00,25.38,0,4.50294947,94.92,0,4.41,1009.26,104.5479452,4,22
4/16/2023 23:00,25.22,0,4.50294947,94.92,0,4.44,1009.02,104.5479452,4,23
